KELP_ID,FTRCD,RA,RI,LOCATION,FEATURE,SPECIES,BIOMASS,DENSITY,KLPCMMNT,SOURCE1,PROJECT,GEOMETRY,OBJECTID,AREA_SQM,FEAT_LEN,X_COORDINATE,Y_COORDINATE
36862,,0,3,Hesquiat Peninsula,,Giant Kelp,0,Low,,,NOOTKA,,2845972,66.5348,34.1558,,
36864,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,0,Low,,CH3640,WCVI,,2845973,0.4202,2.9925,,
36868,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,9,High,,CH3640,WCVI,,2845974,896.6221,134.9703,,
36870,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,11,Low,,CH3640,WCVI,,2845975,1122.7969,170.0694,,
36872,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,7,Low,,CH3640,WCVI,,2845976,677.6861,106.1234,,
36873,,0,3,Hesquiat Peninsula,,Giant Kelp,37,Low,,,NOOTKA,,2845977,196.0962,59.1101,,
38408,,0,3,Vancouver Island,,Bull Kelp,3,Low,,,JDFUCA,,2846129,659.0968,137.6338,,
38411,,0,3,Vancouver Island,,Bull Kelp,4,Low,,,JDFUCA,,2846130,854.0091,118.8327,,
38413,,0,3,Vancouver Island,,Bull Kelp,18,High,,,JDFUCA,,2846131,874.4049,175.1209,,
38417,,0,3,Vancouver Island,,Bull Kelp,131,High,,,JDFUCA,,2846132,5980.9658,475.9319,,
38420,,0,4,Vancouver Island,KELP,Bull Kelp,1310,High,,CH3606,WCVI,,2846133,1831.0591,266.0088,,
38422,,0,3,Vancouver Island,,Bull Kelp,12,Low,,,JDFUCA,,2846134,2480.7661,247.9891,,
38425,,0,4,Vancouver Island,KELP,Bull Kelp,51,Low,,CH3606,WCVI,,2846135,5616.5222,436.5049,,
38429,,0,3,Sombrio River,,Bull Kelp,37,High,,,JDFUCA,,2846136,1851.7304,241.8278,,
38439,,0,4,Vancouver Island,KELP,Bull Kelp,41,High,,CH3606,WCVI,,2846137,73.0204,46.1492,,
38440,,0,4,Vancouver Island,KELP,Bull Kelp,28,High,,CH3606,WCVI,,2846138,1330.0168,201.9968,,
38442,,0,3,Sombrio River,,Bull Kelp,2,High,,,JDFUCA,,2846139,7.1465,12.0445,,
38443,,0,4,Sombrio River,KELP,Bull Kelp,2,High,,CH3606,WCVI,,2846140,98.3791,44.2202,,
38445,,0,4,Vancouver Island,KELP,Bull Kelp,8,Low,,CH3606,WCVI,,2846141,1732.4098,198.1761,,
37767,,0,4,,KELP,,0,,,,GBASIN,,2846299,1180252.5029,8799.4257,,
37772,,0,3,,KELP,,0,,,CH3671,WCVI,,2846300,127674.2014,1459.8068,,
37774,,0,3,,,,0,,,,,,2846301,184.2981,50.72,,
37776,,0,3,,KELP,,0,,,,GBASIN,,2846302,128641.2715,1748.4644,,
37779,,0,3,,KELP,,0,,,,GBASIN,,2846303,94705.3157,2083.3366,,
37125,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,6,High,,CH3640,WCVI,,2846474,306.3505,72.499,,
37126,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,30,High,,CH3640,WCVI,,2846475,1329.0474,170.4693,,
37130,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,9,Low,,CH3640,WCVI,,2846476,922.6047,116.14,,
37133,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,3,High,,CH3640,WCVI,,2846477,48.5502,31.2049,,
37134,,0,5,Hesquiat Peninsula,KELP,Mixed,390,Low,,CH3640,WCVI,,2846478,1237.1437,178.8828,,
37136,,0,3,Hesquiat Peninsula,,Mixed,12,Low,,,NOOTKA,,2846479,34.6637,27.5565,,
37137,,0,3,Hesquiat Peninsula,,Mixed,8,High,,,NOOTKA,,2846480,21.9255,25.6714,,
37138,,0,3,Hesquiat Peninsula,,Mixed,58,Low,,,NOOTKA,,2846481,439.8364,119.9844,,
37139,,0,3,Hesquiat Peninsula,,Mixed,8,High,,,NOOTKA,,2846482,4.8928,14.863,,
37143,,0,5,,KELP,,0,,,CH3640,WCVI,,2846483,34.8157,37.1268,,
37144,,0,5,Hesquiat Peninsula,KELP,Mixed,59,Low,,CH3640,WCVI,,2846484,8114.0778,555.8307,,
37146,,0,5,Hesquiat Peninsula,KELP,Mixed,12,Low,,CH3640,WCVI,,2846485,1681.1768,212.3396,,
37147,,0,5,Hesquiat Peninsula,KELP,Bull Kelp,131,Low,,CH3640,WCVI,,2846486,36567.5079,1318.6371,,
37150,,0,5,Hesquiat Peninsula,KELP,Mixed,8,High,,CH3640,WCVI,,2846487,857.3117,116.9883,,
37156,,0,3,Hesquiat Peninsula,,Mixed,51,Low,,,NOOTKA,,2846488,81.9822,48.2348,,
36877,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,6,High,,CH3640,WCVI,,2845978,654.8141,116.1628,,
36880,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,6,Low,,CH3640,WCVI,,2845979,581.0859,91.725,,
36881,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,5,Low,,CH3640,WCVI,,2845980,533.5759,86.7825,,
36882,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,195,High,,CH3640,WCVI,,2845981,18396.4086,932.7623,,
36883,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,11,High,,CH3640,WCVI,,2845982,1039.87,153.1021,,
36884,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,8,Low,,CH3640,WCVI,,2845983,822.5892,123.8899,,
36888,,0,3,Hesquiat Peninsula,,Giant Kelp,23,High,,,NOOTKA,,2845984,2168.9016,198.5933,,
36891,,0,3,Hesquiat Peninsula,,Giant Kelp,29,High,,,NOOTKA,,2845985,2744.6847,256.937,,
36892,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,28,Low,,CH3640,WCVI,,2845986,2654.5869,342.9716,,
36895,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,4,Low,,CH3640,WCVI,,2845987,385.7792,79.2267,,
36896,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,18,Low,,CH3640,WCVI,,2845988,1709.4012,213.2968,,
36897,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,4,Low,,CH3640,WCVI,,2845989,399.2694,92.2644,,
36898,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,61,Low,,CH3640,WCVI,,2845990,5695.8544,493.3419,,
38447,,0,4,Vancouver Island,KELP,Bull Kelp,1,High,,CH3606,WCVI,,2846142,90.9599,38.5066,,
38449,,0,4,Vancouver Island,KELP,Bull Kelp,9,Low,,CH3606,WCVI,,2846143,2007.8906,264.9781,,
38451,,0,4,Vancouver Island,KELP,Bull Kelp,1,Low,,CH3606,WCVI,,2846144,257.3566,64.5608,,
38453,,0,4,,KELP,,0,,,CH3606,WCVI,,2846145,9810.0479,1034.5984,,
36072,,0,3,Nootka Island,,Giant Kelp,20,Low,,,NOOTKA,,2846146,1922.0622,232.94,,
36075,,0,3,Nootka Island,,Giant Kelp,386,High,,,NOOTKA,,2846147,36192.8375,2002.1244,,
37780,,0,3,,KELP,,0,,,,GBASIN,,2846304,133861.5886,2810.7991,,
37781,,0,3,,KELP,,0,,,,GBASIN,,2846305,73679.2263,1823.4485,,
38512,,0,4,Sombrio River,KELP,Bull Kelp,4,High,,CH3606,WCVI,,2846306,204.6865,58.6388,,
38516,,0,4,Sombrio River,KELP,Bull Kelp,5,High,,CH3606,WCVI,,2846307,46.1311,28.6743,,
38517,,0,3,Sombrio River,,Bull Kelp,43,High,,,JDFUCA,,2846308,2038.4682,254.0645,,
38518,,0,4,Sombrio River,KELP,Bull Kelp,33,High,,CH3606,WCVI,,2846309,1634.4149,233.3177,,
38524,,0,3,Sombrio Point,,Bull Kelp,4,High,,,JDFUCA,,2846310,202.7926,53.2158,,
38525,,0,3,Sombrio Point,,Bull Kelp,15,High,,,JDFUCA,,2846311,743.8033,150.6994,,
38526,,0,3,Sombrio Point,,Bull Kelp,11,Low,,,JDFUCA,,2846312,2334.6027,348.6786,,
38528,,0,3,Sombrio Point,,Bull Kelp,7,High,,,JDFUCA,,2846313,381.3293,81.4397,,
38529,,0,3,Sombrio Point,,Bull Kelp,4,Low,,,JDFUCA,,2846314,905.405,129.1401,,
37157,,0,5,Hesquiat Peninsula,KELP,Mixed,4,High,,CH3640,WCVI,,2846489,458.7131,120.6503,,
37158,,0,3,Hesquiat Peninsula,,Bull Kelp,209,Low,,,NOOTKA,,2846490,22488.7057,753.276,,
37159,,0,5,,KELP,,0,,,CH3640,WCVI,,2846491,199.783,62.8507,,
37160,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,11,High,,CH3640,WCVI,,2846492,11.8184,19.9115,,
37163,,0,5,Hesquiat Peninsula,KELP,Mixed,5,Low,,CH3640,WCVI,,2846493,378.4296,81.5121,,
37164,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,19,High,,CH3640,WCVI,,2846494,1803.3147,175.1375,,
37818,,0,3,,KELP,,0,,,,GBASIN,,2846495,502947.3791,3287.8264,,
37820,,0,3,,KELP,,0,,,,GBASIN,,2846496,572541.0578,3728.7254,,
37821,,0,3,,KELP,,0,,,,GBASIN,,2846497,582063.9956,2986.8656,,
36900,,0,3,Hesquiat Peninsula,,Giant Kelp,49,High,,,NOOTKA,,2845991,4626.8595,457.8892,,
36901,,0,3,Hesquiat Peninsula,,Mixed,67,Low,,,NOOTKA,,2845992,9164.2437,410.3148,,
36902,,0,3,Hesquiat Peninsula,,Bull Kelp,4,Low,,,NOOTKA,,2845993,1364.087,193.3384,,
36907,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,33,Low,,CH3640,WCVI,,2845994,3108.1516,214.6288,,
36908,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,9,Low,,CH3640,WCVI,,2845995,904.021,132.0716,,
36909,,0,3,Hesquiat Peninsula,,Mixed,84,Low,,,NOOTKA,,2845996,2577.2514,236.7243,,
36911,,0,3,Hesquiat Peninsula,,Bull Kelp,169,Low,,,NOOTKA,,2845997,9034.379,632.7834,,
36915,,0,3,Hesquiat Peninsula,,Mixed,15,High,,,NOOTKA,,2845998,1533.5214,161.1614,,
36917,,0,3,Hesquiat Peninsula,,Giant Kelp,221,High,,,NOOTKA,,2845999,3.8716,15.3294,,
36918,,0,3,Hesquiat Peninsula,,Giant Kelp,35,High,,,NOOTKA,,2846000,3298.2727,306.5825,,
36923,,0,3,Hesquiat Peninsula,,Mixed,252,Low,,,NOOTKA,,2846001,34345.6588,1372.8672,,
36076,,0,3,Nootka Island,,Giant Kelp,57,Low,,,NOOTKA,,2846148,5370.4988,394.5925,,
36079,,0,3,Nootka Island,,Giant Kelp,34,Low,,,NOOTKA,,2846149,3192.2001,348.6962,,
36081,,0,3,Nootka Island,,Mixed,25,Low,,,NOOTKA,,2846150,3600.9118,240.7574,,
36086,,0,3,Nootka Island,,Giant Kelp,29,Low,,,NOOTKA,,2846151,2714.6817,301.8005,,
36088,,0,3,,,,0,,,,,,2846152,1166.1959,166.6545,,
36090,,0,3,Nootka Island,,Giant Kelp,252,High,,,NOOTKA,,2846153,23686.6191,1175.4276,,
36093,,0,3,Nootka Island,,Giant Kelp,6,High,,,NOOTKA,,2846154,568.0052,113.8385,,
36095,,0,3,Nootka Island,,Giant Kelp,10,Low,,,NOOTKA,,2846155,969.6012,113.6789,,
36096,,0,3,Nootka Island,,Bull Kelp,23,Low,,,NOOTKA,,2846156,9038.5869,533.6301,,
36097,,0,3,Nootka Sound,,Giant Kelp,5,Low,,,NOOTKA,,2846157,545.2258,108.7412,,
38530,,0,3,Vancouver Island,,Bull Kelp,5,Low,,,JDFUCA,,2846315,1055.6746,123.7763,,
38532,,0,3,Vancouver Island,,Bull Kelp,0,Low,,,JDFUCA,,2846316,129.8044,45.1741,,
38533,,0,3,Vancouver Island,,Bull Kelp,7,Low,,,JDFUCA,,2846317,1535.9574,152.617,,
38538,,0,3,Vancouver Island,,Bull Kelp,4,Low,,,JDFUCA,,2846318,943.9137,122.3983,,
38540,,0,3,Vancouver Island,,Bull Kelp,10,High,,,JDFUCA,,2846319,516.8647,113.3851,,
38541,,0,3,Vancouver Island,,Bull Kelp,0,Low,,,JDFUCA,,2846320,166.0679,49.9449,,
38542,,0,3,Vancouver Island,,Bull Kelp,3,High,,,JDFUCA,,2846321,175.0019,55.4618,,
38543,,0,3,Vancouver Island,,Bull Kelp,4,Low,,,JDFUCA,,2846322,819.8451,140.4955,,
38544,,0,3,Vancouver Island,,Bull Kelp,3,Low,,,JDFUCA,,2846323,708.0786,123.3714,,
38546,,0,3,Vancouver Island,,Bull Kelp,1,Low,,,JDFUCA,,2846324,314.0135,68.2405,,
38548,,0,3,Vancouver Island,,Bull Kelp,12,High,,,JDFUCA,,2846325,611.9739,117.3658,,
38550,,0,3,Vancouver Island,,Bull Kelp,0,Low,,,JDFUCA,,2846326,119.5641,44.3683,,
38551,,0,3,Vancouver Island,,Bull Kelp,8,High,,,JDFUCA,,2846327,404.4401,82.2051,,
38552,,0,3,Vancouver Island,,Bull Kelp,11,Low,,,JDFUCA,,2846328,2396.5899,231.033,,
37822,,0,3,,KELP,,0,,,,GBASIN,,2846498,193323.0406,1669.2713,,
37824,,0,3,,KELP,,0,,,,GBASIN,,2846499,168370.2523,2512.2343,,
37825,,0,3,,,,0,,,,,,2846500,698.5739,101.0781,,
37826,,0,3,,KELP,,0,,,,GBASIN,,2846501,364401.9988,2667.7665,,
37827,,0,3,,,,0,,,,,,2846502,323.4858,69.6491,,
37828,,0,3,,,,0,,,,,,2846503,774.0005,116.1632,,
36924,,0,4,Hesquiat Peninsula,KELP,Mixed,28,High,,CH3640,WCVI,,2846002,2732.034,237.693,,
37634,,0,3,,KELP,,0,,,,GBASIN,,2846003,218048.4626,2181.3499,,
37637,,0,3,,,,0,,,,,,2846004,57.2135,31.4135,,
37638,,0,3,,,,0,,,,,,2846005,1326.5064,171.5043,,
37639,,0,3,,,,0,,,,,,2846006,288.0247,63.504,,
37641,,0,3,,,,0,,,,,,2846007,71.3332,36.4787,,
37644,,0,3,,KELP,,0,,,CH3671,WCVI,,2846008,63214.4039,987.8908,,
37645,,0,3,,,,0,,,,,,2846009,98.3578,37.4572,,
37646,,0,3,,,,0,,,,,,2846010,112.3923,44.3592,,
37647,,0,3,,,,0,,,,,,2846011,378.1911,73.9094,,
37649,,0,3,,,,0,,,,,,2846012,375.4631,74.1341,,
37651,,0,3,,,,0,,,,,,2846013,194.1436,53.741,,
37653,,0,3,,,,0,,,,,,2846014,172.8823,49.757,,
37658,,0,3,,,,0,,,,,,2846015,133.8783,48.9541,,
37659,,0,3,,KELP,,0,,,CH3671,WCVI,,2846016,108565.9529,1602.4959,,
37660,,0,3,,,,0,,,,,,2846017,197.59,58.8526,,
36099,,0,3,Nootka Island,,Giant Kelp,7,High,,,NOOTKA,,2846158,697.1069,106.5841,,
36100,,0,3,Nootka Island,,Giant Kelp,2,High,,,NOOTKA,,2846159,261.7932,71.9621,,
36103,,0,3,Nootka Island,,Bull Kelp,5,Low,,,NOOTKA,,2846160,2043.5796,216.0993,,
36104,,0,3,Nootka Island,,Giant Kelp,6,High,,,NOOTKA,,2846161,567.6884,94.8224,,
36105,,0,3,Nootka Island,,Giant Kelp,12,Low,,,NOOTKA,,2846162,1166.6251,170.5062,,
36108,,0,3,Nootka Island,,Giant Kelp,6,Low,,,NOOTKA,,2846163,569.0838,92.262,,
36109,,0,3,,,,0,,,,,,2846164,1012.3437,137.8693,,
36110,,0,3,Nootka Island,,Giant Kelp,26,Low,,,NOOTKA,,2846165,2464.0152,243.7627,,
36112,,0,3,Nootka Sound,,Giant Kelp,13,Low,,,NOOTKA,,2846166,1215.7274,198.6534,,
36113,,0,3,Nootka Island,,Giant Kelp,19,High,,,NOOTKA,,2846167,1852.1988,249.2029,,
36114,,0,3,Nootka Island,,Giant Kelp,42,Low,,,NOOTKA,,2846168,3980.3087,327.9168,,
36118,,0,3,Nootka Island,,Giant Kelp,13,High,,,NOOTKA,,2846169,1243.8825,143.8715,,
36119,,0,3,Nootka Sound,,Giant Kelp,10,Low,,,NOOTKA,,2846170,949.4686,141.2667,,
36970,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,15,Low,,CH3640,WCVI,,2846171,1468.7996,187.0943,,
36973,,0,5,Hesquiat Peninsula,KELP,Bull Kelp,10,Low,,CH3640,WCVI,,2846172,2869.0071,306.3621,,
38554,,0,3,,KELP,,0,,,,GBASIN,,2846329,566241.6629,4510.2476,,
38557,,0,4,,KELP,,0,,,,GBASIN,,2846330,1291161.0114,11203.7384,,
38562,,0,3,Vancouver Island,,Bull Kelp,3,Low,,,JDFUCA,,2846331,778.935,118.4411,,
38565,,0,3,Vancouver Island,,Bull Kelp,19,Low,,,JDFUCA,,2846332,3911.9343,348.1433,,
38567,,0,3,Vancouver Island,,Bull Kelp,28,High,,,JDFUCA,,2846333,1422.4076,240.1071,,
38570,,0,3,Vancouver Island,,Bull Kelp,9,Low,,,JDFUCA,,2846334,2450.2895,260.1496,,
38573,,0,3,Vancouver Island,,Bull Kelp,7,Low,,,JDFUCA,,2846335,1826.7653,204.031,,
36174,,0,3,Nootka Island,,Giant Kelp,244,High,,,NOOTKA,,2846336,15244.8014,931.9646,,
37829,,0,4,,KELP,,0,,,,GBASIN,,2846504,1075198.5996,7355.2643,,
37830,,0,3,,KELP,,0,,,,GBASIN,,2846505,260335.1181,3309.9556,,
37831,,0,4,,KELP,,0,,,,GBASIN,,2846506,933777.2054,12979.8858,,
37832,,0,3,,KELP,,0,,,,GBASIN,,2846507,378695.4733,3023.4696,,
38629,,0,3,Vancouver Island,,Bull Kelp,12,Low,,,JDFUCA,,2846508,3126.9836,351.9429,,
37661,,0,3,,,,0,,,,,,2846018,479.9606,96.0162,,
37666,,0,3,,KELP,,0,,,CH3671,WCVI,,2846019,81958.8176,1228.6065,,
37667,,0,3,,,,0,,,,,,2846020,608.1101,113.5996,,
37668,,0,3,,,,0,,,,,,2846021,193.0548,61.1247,,
37669,,0,3,,,,0,,,,,,2846022,4164.7602,381.6458,,
37670,,0,3,,,,0,,,,,,2846023,377.4732,78.3548,,
37672,,0,3,,,,0,,,,,,2846024,4354.9024,298.251,,
37673,,0,3,,KELP,,0,,,CH3671,WCVI,,2846025,245548.7532,3125.4841,,
36974,,0,3,Hesquiat Peninsula,,Bull Kelp,13,Low,,,NOOTKA,,2846173,2738.3996,276.4948,,
36975,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,37,Low,,CH3640,WCVI,,2846174,3514.0912,375.0719,,
36976,,0,3,Hesquiat Peninsula,,Giant Kelp,69,High,,,NOOTKA,,2846175,6550.8911,391.1686,,
36978,,0,3,Hesquiat Peninsula,,Giant Kelp,5,High,,,NOOTKA,,2846176,550.7362,94.7135,,
36980,,0,3,Hesquiat Peninsula,,Mixed,246,Low,,,NOOTKA,,2846177,29473.5782,1293.418,,
36982,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,12,High,,CH3640,WCVI,,2846178,495.9441,84.3645,,
36983,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,152,Low,,CH3640,WCVI,,2846179,6.9835,33.2585,,
36984,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,15,High,,CH3640,WCVI,,2846180,1418.8944,175.4641,,
36985,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,24,Low,,CH3640,WCVI,,2846181,2295.2997,236.696,,
36986,,0,3,Hesquiat Peninsula,,Bull Kelp,22,Low,,,NOOTKA,,2846182,6322.5763,410.7162,,
36175,,0,5,Nootka Island,KELP,Giant Kelp,7,High,,CH3662,WCVI,,2846337,715.8521,119.1548,,
36176,,0,3,,,,0,,,,,,2846338,433.7667,95.223,,
36179,,0,5,Nootka Island,KELP,Giant Kelp,21,Low,,CH3662,WCVI,,2846339,1983.9898,218.545,,
36184,,0,3,Nootka Sound,,Giant Kelp,57,Low,,,NOOTKA,,2846340,5430.578,586.8992,,
36191,,0,3,,,,0,,,,,,2846341,796.1837,138.362,,
36194,,0,3,Nootka Island,,Giant Kelp,10,Low,,,NOOTKA,,2846342,996.4576,119.1968,,
36195,,0,4,Nootka Island,KELP,Giant Kelp,5,Low,,CH3662,WCVI,,2846343,496.071,86.973,,
36197,,0,4,Nootka Island,KELP,Giant Kelp,87,Low,,CH3662,WCVI,,2846344,3.8775,9.1189,,
36199,,0,4,Nootka Island,KELP,Giant Kelp,18,High,,CH3662,WCVI,,2846345,1682.9952,214.489,,
36200,,0,3,Nootka Island,,Giant Kelp,31,Low,,,NOOTKA,,2846346,2917.2651,203.0244,,
36201,,0,4,Nootka Island,KELP,Giant Kelp,87,Low,,CH3662,WCVI,,2846347,414.3319,123.6466,,
36203,,0,4,Nootka Island,KELP,Giant Kelp,17,High,,CH3662,WCVI,,2846348,1610.1648,207.3353,,
36204,,0,3,Nootka Island,,Giant Kelp,88,High,,,NOOTKA,,2846349,5877.4805,334.7814,,
36207,,0,4,Nootka Island,KELP,Giant Kelp,87,Low,,CH3662,WCVI,,2846350,234.5106,79.8576,,
36210,,0,4,Nootka Island,KELP,Giant Kelp,14,Low,,CH3662,WCVI,,2846351,1362.9599,152.9598,,
38631,,0,3,,KELP,,0,,,,GBASIN,,2846509,391542.4242,3664.4879,,
38638,,0,3,China Beach,,Bull Kelp,47,Low,,,JDFUCA,,2846510,11639.9234,794.0092,,
38641,,0,3,China Beach,,Giant Kelp,0,High,,,JDFUCA,,2846511,788.3443,128.0094,,
38643,,0,3,,KELP,,0,,,,GBASIN,,2846512,523192.646,5308.1629,,
38645,,0,3,China Beach,KELP,Bull Kelp,0,Low,,CH3606,WCVI,,2846513,218.9435,55.7708,,
38648,,0,3,Vancouver Island,,Bull Kelp,50,Low,,,JDFUCA,,2846514,7674.4135,640.9325,,
37674,,0,3,,KELP,,0,,,CH3671,WCVI,,2846026,279819.9113,3167.2867,,
38956,,0,3,Muir Point,,Giant Kelp,0,High,,,JDFUCA,,2846027,20776.153,1645.6027,,
38957,,0,3,Muir Point,,Bull Kelp,1185,Low,,,JDFUCA,,2846028,98557.0945,3519.3291,,
38958,,0,4,Muir Point,KELP,Bull Kelp,234,High,,CH3606,WCVI,,2846029,19911.2314,1342.1255,,
38959,,0,3,Muir Point,,Bull Kelp,234,High,,,JDFUCA,,2846030,325.233,86.8629,,
36988,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,41,Low,,CH3640,WCVI,,2846183,3885.932,272.9555,,
36989,,0,3,Hesquiat Peninsula,,Giant Kelp,17,High,,,NOOTKA,,2846184,1608.5392,170.4518,,
36990,,0,5,,KELP,,0,,,CH3640,WCVI,,2846185,5848.1873,545.902,,
36991,,0,3,Hesquiat Peninsula,,Giant Kelp,22,High,,,NOOTKA,,2846186,2092.775,292.6282,,
36993,,0,3,Hesquiat Peninsula,,Mixed,649,Low,,,NOOTKA,,2846187,79455.0579,2281.0012,,
36995,,0,5,Hesquiat Peninsula,KELP,Mixed,22,Low,,CH3640,WCVI,,2846188,3068.2193,347.5119,,
36996,,0,3,Hesquiat Peninsula,,Giant Kelp,228,High,,,NOOTKA,,2846189,1621.5435,212.0959,,
36213,,0,5,Nootka Island,KELP,Giant Kelp,12,Low,,CH3662,WCVI,,2846352,1165.0303,166.8454,,
36214,,0,5,Nootka Island,KELP,Giant Kelp,366,Low,,CH3662,WCVI,,2846353,34298.0376,1445.1795,,
36219,,0,3,Nootka Island,,Giant Kelp,38,Low,,,NOOTKA,,2846354,1408.9177,225.0809,,
36222,,0,3,Nootka Island,,Giant Kelp,10,High,,,NOOTKA,,2846355,95.657,40.6935,,
36225,,0,3,Nootka Island,,Giant Kelp,45,Low,,,NOOTKA,,2846356,3561.5319,258.4824,,
36228,,0,3,Nootka Island,,Giant Kelp,14,Low,,,NOOTKA,,2846357,1391.545,153.4408,,
36233,,0,4,Nootka Island,KELP,Giant Kelp,45,Low,,CH3662,WCVI,,2846358,730.7037,110.6698,,
36235,,0,3,Nootka Island,,Giant Kelp,62,Low,,,NOOTKA,,2846359,1713.4113,159.741,,
36236,,0,3,Nootka Island,,Giant Kelp,24,High,,,NOOTKA,,2846360,2279.2365,213.6821,,
36237,,0,3,,,,0,,,,,,2846361,534.1772,87.295,,
36238,,0,4,Nootka Island,KELP,Giant Kelp,62,Low,,CH3662,WCVI,,2846362,4179.7907,275.1649,,
36240,,0,4,Nootka Island,KELP,Giant Kelp,11,High,,CH3662,WCVI,,2846363,751.5291,114.5743,,
38650,,0,3,Vancouver Island,KELP,Bull Kelp,50,Low,,CH3606,WCVI,,2846515,3843.9812,264.7832,,
38652,,0,3,Vancouver Island,,Bull Kelp,278,Low,,,JDFUCA,,2846516,44709.5965,2079.5491,,
38653,,0,3,,,,0,,,,,,2846517,481.3616,119.107,,
38656,,0,3,Vancouver Island,,Bull Kelp,9,High,,,JDFUCA,,2846518,642.5177,148.0979,,
38657,,0,3,Vancouver Island,,Bull Kelp,6,High,,,JDFUCA,,2846519,458.4543,90.5195,,
38659,,0,3,Vancouver Island,,Bull Kelp,25,High,,,JDFUCA,,2846520,1680.3567,243.4974,,
38663,,0,3,Vancouver Island,,Bull Kelp,15,High,,,JDFUCA,,2846521,1037.5245,148.3711,,
38664,,0,3,Vancouver Island,KELP,Bull Kelp,278,Low,,CH3606,WCVI,,2846522,20306.9434,1255.855,,
38665,,0,3,Vancouver Island,,Bull Kelp,6,High,,,JDFUCA,,2846523,406.9935,88.8515,,
38668,,0,3,Vancouver Island,KELP,Bull Kelp,4,High,,CH3606,WCVI,,2846524,333.0827,86.2471,,
38960,,0,3,Muir Point,,Bull Kelp,128,High,,,JDFUCA,,2846031,5478.7841,485.0425,,
38964,,0,3,,,,0,,,,,,2846032,680.6232,127.1356,,
38970,,0,3,Muir Point,,Giant Kelp,0,High,,,JDFUCA,,2846033,178.0049,52.9272,,
38971,,0,4,Muir Point,KELP,Bull Kelp,128,High,,CH3606,WCVI,,2846034,4461.66,441.1413,,
38972,,0,4,,KELP,,0,,,CH3606,WCVI,,2846035,3526.0142,373.6832,,
38977,,0,3,Vancouver Island,,Giant Kelp,0,High,,,JDFUCA,,2846036,3837.1873,310.6987,,
38978,,0,3,Muir Point,,Bull Kelp,128,High,,,JDFUCA,,2846037,1155.2627,157.3998,,
38980,,0,3,Muir Point,,Bull Kelp,25,High,,,JDFUCA,,2846038,2237.9186,236.569,,
38984,,0,3,Vancouver Island,,Bull Kelp,339,High,,,JDFUCA,,2846039,26555.3484,1507.6575,,
38986,,0,3,Sooke Inlet,,Bull Kelp,2,Low,,,JDFUCA,,2846040,648.7073,95.5702,,
38987,,0,3,Vancouver Island,,Bull Kelp,367,Low,,,JDFUCA,,2846041,108761.5855,3399.0079,,
36997,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,13,Low,,CH3640,WCVI,,2846190,1238.158,162.2917,,
36998,,0,5,Hesquiat Peninsula,KELP,Giant Kelp,228,High,,CH3640,WCVI,,2846191,19374.174,954.4527,,
37002,,0,3,Hesquiat Peninsula,,Giant Kelp,4,High,,,NOOTKA,,2846192,374.082,78.2024,,
37704,,0,3,,KELP,,0,,,,GBASIN,,2846193,313148.5885,4032.4902,,
37705,,0,3,,,,0,,,,,,2846194,190.6548,60.7509,,
37706,,0,3,,,,0,,,,,,2846195,273.3643,62.3113,,
37707,,0,3,,KELP,,0,,,CH3671,WCVI,,2846196,161656.0858,2200.9344,,
37713,,0,3,,,,0,,,,,,2846197,194.9281,52.6152,,
37716,,0,3,,,,0,,,,,,2846198,193.7965,53.7467,,
37719,,0,3,,,,0,,,,,,2846199,426.24,80.081,,
36241,,0,4,Nootka Island,KELP,Giant Kelp,965,Low,,CH3662,WCVI,,2846364,16727.0801,736.5823,,
